CustomerID,Age,Gender,Location,DeviceType,TrafficSource,PagesViewed,TimeOnSite,ProductsViewed,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,EmailClicked,AdClicked,ReviewScoreViewed,DaysSinceLastVisit,SessionCount,Purchase
3621,20,Female,East,Mobile,Search,7,17.6,5,1,0,38.14,0,0,0,3.94,6,3,0
3622,39,Female,North,Mobile,Direct,10,31.9,4,1,2,29.29,0,0,0,5.0,23,4,0
3623,16,Male,East,Desktop,Search,6,55.7,3,1,0,69.94,1,0,0,2.71,2,4,1
3624,36,Male,East,Mobile,Social,4,21.0,8,1,2,60.61,1,0,0,3.4,26,5,0
3625,56,Female,West,Mobile,Email,11,143.0,3,2,2,89.8,1,1,0,4.01,28,3,1
3626,25,Male,West,Mobile,Ad,10,220.5,3,1,1,81.45,0,0,0,3.64,35,2,0
3627,26,Female,West,Desktop,Email,10,159.5,2,2,0,35.47,0,1,0,4.16,15,4,1
3628,43,Male,West,Mobile,Search,10,127.7,7,2,0,54.68,0,0,0,3.63,21,3,1
3629,18,Male,North,Mobile,Social,15,247.0,6,0,2,39.89,0,1,0,4.61,6,5,1
3630,28,Male,South,Desktop,Social,8,15.5,7,0,2,35.0,1,0,0,3.22,4,5,0
3631,42,Female,West,Mobile,Social,5,88.1,5,2,2,123.21,0,0,0,3.88,1,2,0
3632,28,Female,Central,Desktop,Search,6,395.7,6,1,1,102.75,0,0,1,4.12,10,2,1
3633,32,Female,North,Desktop,Social,11,246.6,10,1,0,64.01,1,0,1,4.32,15,6,1
3634,43,Male,East,Mobile,Search,8,74.0,3,0,1,54.68,0,0,0,4.29,31,4,0
3635,40,Female,South,Mobile,Direct,11,71.2,4,2,0,31.37,0,0,0,3.93,24,5,0
3636,38,Female,South,Tablet,Email,7,96.0,2,3,1,113.04,0,0,0,3.59,9,7,0
3637,31,Female,East,Desktop,Search,13,210.3,7,1,2,15.76,1,0,1,3.55,30,5,1
3638,39,Male,East,Tablet,Ad,7,224.5,4,4,2,,0,1,0,2.75,7,3,0
3639,34,Female,North,Mobile,Email,14,181.7,3,2,1,88.75,0,1,1,4.13,4,3,1
3640,40,Female,West,Mobile,Social,8,101.6,7,0,3,75.93,0,0,0,2.79,3,4,0
3641,30,Female,West,Tablet,Search,9,166.9,3,4,2,28.02,0,0,0,4.07,3,4,0
3642,33,Male,Central,Mobile,Email,9,76.6,6,1,2,54.6,0,0,1,3.78,24,4,1
3643,24,Male,North,Tablet,Social,14,306.8,8,1,2,30.04,1,0,0,3.78,28,3,1
3644,35,Male,East,Mobile,Ad,10,17.2,10,2,0,,1,0,0,3.52,4,7,0
3645,26,Male,East,Tablet,Search,8,109.5,3,1,5,35.14,0,0,0,3.47,11,3,1
3646,23,Male,South,Mobile,Search,6,71.1,4,0,2,79.46,0,0,0,3.57,46,5,0
3647,38,Female,East,Mobile,Ad,10,83.0,8,2,1,12.44,0,0,1,4.25,15,3,0
3648,37,Male,West,Desktop,Ad,9,104.1,2,3,5,91.35,1,0,0,2.94,6,3,1
3649,44,Female,North,Mobile,Search,9,29.4,5,3,2,18.24,1,0,1,3.85,13,3,0
3650,30,Female,Central,Mobile,Direct,9,145.8,4,0,2,13.41,1,1,1,4.16,9,5,0
3651,39,Male,West,Mobile,Search,8,93.0,7,2,0,24.76,0,0,0,2.61,15,5,0
3652,41,Female,West,Desktop,Direct,4,153.8,7,0,2,74.6,0,0,0,3.21,14,7,1
3653,40,Female,West,Tablet,Ad,7,24.2,1,1,1,143.17,0,0,0,3.13,32,3,0
3654,26,Female,South,Mobile,Search,10,124.4,1,2,1,48.51,1,1,0,3.36,8,3,1
3655,37,Male,West,Mobile,Search,7,16.2,4,3,2,41.08,1,0,0,3.43,12,1,1
3656,39,Female,South,Mobile,Search,7,57.0,4,3,2,46.41,0,0,0,3.47,16,2,0
3657,35,Male,Central,Desktop,Search,6,418.5,5,0,3,50.83,0,1,0,3.18,3,4,1
3658,16,Male,North,Mobile,Search,13,9.9,5,1,2,13.19,0,0,0,3.42,1,6,0
3659,37,Male,South,Mobile,Direct,8,393.9,5,0,1,29.23,0,0,0,3.86,18,4,1
3660,59,Female,East,Mobile,Search,8,71.5,3,0,0,,0,1,0,3.82,47,2,0
3661,31,Male,South,Desktop,Social,11,126.9,2,0,0,49.56,1,0,0,3.37,3,3,1
3662,27,Female,East,Desktop,Direct,11,67.1,4,0,1,73.86,0,0,0,4.27,19,5,0
3663,39,Female,East,Mobile,Social,11,191.1,3,1,0,33.02,0,0,0,,3,4,1
3664,38,Female,Central,Mobile,Social,12,145.3,5,2,2,29.77,0,0,1,4.06,12,3,1
3665,48,Male,East,Desktop,Search,13,38.3,7,1,2,42.24,1,1,0,3.95,9,2,0
3666,21,Female,South,Desktop,Email,10,57.4,3,1,0,219.33,0,0,0,3.31,5,5,1
3667,43,Female,South,Mobile,Search,9,77.6,6,1,2,44.59,0,0,1,3.4,57,5,0
3668,41,Female,South,Mobile,Direct,14,200.1,2,1,1,53.88,1,1,1,2.93,29,5,1
3669,33,Female,East,Mobile,Search,10,138.9,10,0,3,12.98,0,1,1,3.09,39,5,1
3670,39,Male,West,Desktop,Email,8,281.1,5,2,1,39.25,1,0,1,5.0,6,3,1
3671,46,Male,North,Desktop,Email,9,119.2,5,0,0,26.73,0,0,0,3.94,27,4,0
3672,45,Male,South,Mobile,Email,11,117.2,6,2,0,69.1,1,1,1,4.4,2,4,1
3673,22,Female,South,Mobile,Search,6,293.5,5,3,2,23.38,1,0,0,4.25,1,1,1
3674,44,Female,South,Mobile,Search,14,114.8,5,0,3,49.26,1,0,0,5.0,7,4,0
3675,34,Other,South,Tablet,Ad,15,111.8,5,3,1,,0,0,0,3.11,46,3,1
3676,36,Female,West,Mobile,Search,8,184.9,9,1,1,30.86,1,0,0,3.64,8,4,1
3677,36,Male,South,Tablet,Search,12,168.5,5,0,4,57.92,0,0,0,,2,3,1
3678,33,Female,East,Desktop,Email,7,194.7,1,2,1,19.2,1,0,1,3.56,11,4,1
3679,48,Male,West,Mobile,Direct,5,86.1,3,1,1,136.27,0,1,1,3.66,36,4,0
3680,34,Female,South,Mobile,Social,7,114.9,6,1,4,37.24,0,1,0,3.95,25,4,1
3681,23,Female,West,Tablet,Email,5,185.1,3,1,2,29.56,1,0,0,3.95,6,3,0
3682,31,Male,East,Mobile,Email,14,177.0,7,1,2,,0,0,0,4.86,1,4,1
3683,37,Male,East,Desktop,Search,4,145.3,6,1,3,45.95,1,0,0,3.63,22,4,1
3684,49,Female,West,Mobile,Email,12,76.7,3,0,2,8.25,1,0,0,4.75,27,4,1
3685,42,Male,South,Desktop,Direct,9,51.3,5,1,1,37.97,1,0,0,4.38,39,2,0
3686,26,Male,Central,Desktop,Ad,8,185.8,5,0,1,,0,0,0,4.29,6,3,1
3687,62,Female,East,Tablet,Search,3,294.1,4,0,1,13.42,0,0,0,4.19,3,4,1
3688,38,Female,East,Mobile,Email,5,66.0,7,1,3,54.92,0,0,0,3.93,44,4,0
3689,49,Female,Central,Desktop,Social,12,59.0,7,1,2,85.85,0,0,0,,16,4,1
3690,33,Female,West,Mobile,Search,7,145.1,5,2,2,,0,0,0,3.82,17,6,0
3691,41,Male,East,Mobile,Email,13,165.1,8,0,1,41.21,0,0,0,2.73,5,6,0
3692,44,Female,West,Mobile,Search,10,45.6,5,0,0,38.8,0,0,0,4.35,5,6,0
3693,48,Female,East,Mobile,Social,12,51.1,5,1,0,76.2,1,0,0,4.03,4,4,0
3694,47,Female,East,Mobile,Search,10,212.9,4,2,1,104.04,0,0,1,3.6,7,4,1
3695,45,Male,North,Mobile,Social,9,49.7,3,1,1,34.61,0,0,0,4.61,4,2,0
3696,32,Female,North,Tablet,Social,11,320.2,4,2,0,56.33,0,1,0,4.45,1,6,1
3697,29,Female,Central,Desktop,Social,5,187.4,6,0,4,88.43,0,1,0,3.58,3,3,1
3698,39,Female,North,Mobile,Email,7,66.1,7,2,0,34.76,0,0,0,4.11,10,7,1
3699,45,Male,North,Tablet,Search,13,171.7,1,4,3,33.23,1,0,0,4.73,2,3,1
3700,33,Female,West,Mobile,Email,7,84.7,6,1,2,22.97,1,0,0,,1,6,0
3701,47,Male,North,Mobile,Ad,7,441.7,5,5,1,,0,1,0,3.29,22,9,1
3702,51,Female,South,Desktop,Search,13,287.4,3,1,1,,0,1,0,3.27,5,4,1
3703,25,Female,East,Mobile,Social,7,166.1,3,0,0,53.16,0,0,0,3.95,1,5,0
3704,26,Male,East,Desktop,Email,12,166.5,5,1,2,28.26,0,0,0,5.0,6,2,1
3705,33,Female,West,Mobile,Email,9,95.5,3,2,3,17.88,0,1,1,4.24,45,3,0
3706,38,Male,East,Mobile,Social,11,233.2,6,2,2,73.86,0,1,0,3.82,6,6,1
3707,29,Male,East,Mobile,Email,4,21.1,3,0,1,68.62,0,0,0,4.62,5,2,0
3708,50,Male,West,Tablet,Search,12,234.2,2,0,0,14.31,0,0,0,4.06,6,6,0
3709,40,Male,East,Desktop,Social,11,132.2,3,1,1,87.59,1,0,0,3.9,7,4,0
3710,35,Female,East,Desktop,Social,8,136.6,3,2,1,53.56,0,0,0,4.22,10,4,0
3711,19,Female,Central,Desktop,Search,12,109.1,3,2,4,34.76,1,0,1,3.9,2,4,1
3712,21,Male,South,Mobile,Social,9,259.1,5,0,1,37.17,1,0,0,3.92,87,7,0
3713,38,Male,South,Desktop,Email,6,111.7,6,0,1,,0,0,0,4.34,10,3,0
3714,16,Male,North,Mobile,Direct,5,202.4,5,1,0,94.37,0,0,1,4.25,6,4,1
3715,46,Female,East,Mobile,Search,7,74.8,3,2,3,116.38,1,0,0,3.4,28,5,0
3716,33,Female,North,Desktop,Ad,14,243.1,5,2,2,31.17,1,1,1,3.72,21,3,1
3717,71,Male,East,Mobile,Email,10,230.5,3,0,3,34.55,0,1,0,4.44,5,3,1
3718,60,Female,West,Mobile,Social,15,255.1,6,2,2,62.41,1,0,0,4.74,20,5,1
3719,33,Female,East,Desktop,Search,11,177.5,4,1,3,17.13,0,0,0,3.94,9,3,0
3720,34,Female,South,Desktop,Email,7,261.9,2,1,2,33.87,1,0,0,3.5,8,4,1
3721,46,Male,West,Desktop,Ad,9,72.9,4,0,0,18.0,1,0,0,3.61,1,4,0
3722,54,Female,South,Mobile,Social,8,382.6,5,1,1,40.78,0,0,0,3.71,54,4,1
3723,17,Male,West,Mobile,Email,9,117.9,4,1,2,4.33,0,0,0,3.59,14,8,0
3724,16,Female,East,Desktop,Social,9,115.5,4,2,2,11.65,1,1,0,3.56,17,2,1
3725,28,Male,North,Desktop,Social,11,265.6,6,1,0,16.13,0,0,0,3.68,11,4,0
3726,41,Male,Central,Mobile,Search,10,266.8,2,0,2,47.15,1,0,0,3.67,26,7,1
3727,40,Female,North,Tablet,Direct,6,76.8,3,1,1,9.09,0,0,0,3.54,40,7,0
3728,47,Male,Central,Tablet,Social,9,396.7,5,3,1,54.24,0,0,0,3.93,10,2,1
3729,22,Female,North,Mobile,Search,7,142.0,2,1,1,56.91,1,0,0,3.52,2,3,1
3730,16,Female,South,Desktop,Social,14,242.0,3,1,1,23.2,0,0,0,3.7,35,5,1
3731,44,Male,North,Mobile,Ad,5,113.8,4,1,2,17.33,1,0,1,4.22,2,3,1
3732,26,Female,North,Mobile,Direct,10,249.8,1,0,3,48.34,0,0,0,3.99,15,4,1
3733,16,Female,West,Mobile,Social,11,399.5,3,1,2,14.57,1,1,1,4.06,32,1,1
3734,37,Female,West,Desktop,Ad,5,99.1,5,0,4,45.81,1,0,0,4.83,2,3,0
3735,44,Female,West,Tablet,Search,7,153.4,6,1,0,42.54,0,0,0,3.8,5,2,0
3736,34,Male,South,Desktop,Search,9,148.5,7,1,1,51.86,1,0,0,4.06,9,6,1
3737,30,Female,East,Desktop,Search,5,148.1,3,1,3,79.23,0,1,0,3.96,1,2,1
3738,33,Male,West,Mobile,Search,12,188.5,13,5,0,113.66,0,0,1,4.57,4,6,1
3739,31,Male,East,Mobile,Search,17,200.0,7,2,1,57.29,1,1,1,3.12,11,3,1
3740,20,Female,West,Mobile,Email,9,309.1,9,1,4,114.96,0,0,0,3.36,9,4,1
3741,27,Female,West,Mobile,Email,10,43.8,4,1,3,24.66,1,0,0,4.29,4,3,1
3742,41,Male,North,Desktop,Email,4,20.7,6,3,2,55.08,1,1,0,4.58,42,6,0
3743,39,Female,West,Mobile,Email,7,205.4,3,0,2,,0,1,0,4.11,19,5,1
3744,37,Female,West,Desktop,Direct,8,165.4,3,0,0,61.18,0,0,0,4.55,12,3,1
3745,24,Female,West,Mobile,Search,6,465.8,8,2,0,63.37,0,1,1,3.1,16,10,1
3746,33,Male,North,Mobile,Email,10,6.0,4,3,2,39.94,0,1,0,3.08,3,3,1
3747,16,Male,South,Mobile,Email,10,187.5,8,0,0,24.79,1,0,0,4.05,6,5,0
3748,37,Female,South,Desktop,Ad,10,119.9,8,2,1,16.71,0,0,0,4.28,5,7,1
3749,51,Female,South,Mobile,Search,8,112.5,5,4,2,32.06,1,1,0,4.18,27,5,1
3750,19,Male,South,Mobile,Search,6,54.8,4,0,3,25.61,0,0,0,4.27,17,1,0
3751,29,Male,West,Desktop,Email,10,25.8,5,0,1,1.94,1,0,0,3.77,3,3,0
3752,39,Male,West,Tablet,Direct,8,171.6,3,3,1,52.8,1,0,0,3.05,4,5,1
3753,49,Male,East,Desktop,Search,10,264.7,12,1,1,85.44,1,0,0,,17,4,1
3754,30,Female,South,Mobile,Email,7,153.3,7,3,1,78.37,1,1,0,3.97,8,5,1
3755,27,Male,Central,Mobile,Search,5,103.2,7,1,0,29.76,0,0,0,3.79,30,5,0
3756,16,Female,North,Tablet,Ad,10,23.3,4,2,1,17.12,1,0,0,4.85,13,5,0
3757,36,Female,West,Desktop,Search,9,59.7,4,1,4,36.41,0,0,0,,3,5,0
3758,57,Male,Central,Desktop,Search,8,77.4,6,1,1,50.89,0,0,0,3.79,11,3,1
3759,38,Female,West,Mobile,Search,10,144.8,6,2,2,81.4,0,0,0,3.6,31,4,0
3760,35,Other,Central,Mobile,Social,10,109.4,3,4,2,40.26,1,1,0,4.16,5,3,1
3761,39,Female,West,Mobile,Search,8,461.0,5,0,0,25.74,0,0,0,3.92,7,1,1
3762,35,Male,North,Desktop,Direct,8,72.8,6,2,0,84.89,0,0,0,4.28,25,5,0
3763,26,Male,North,Mobile,Ad,10,277.0,1,0,0,76.42,1,1,0,5.0,1,8,1
3764,44,Female,South,Tablet,Search,5,426.0,5,1,2,37.21,0,0,0,4.23,9,3,1
3765,37,Male,North,Mobile,Email,7,82.4,3,1,1,63.59,1,1,0,2.78,2,2,0
3766,35,Female,West,Desktop,Search,9,360.3,7,1,2,14.62,1,1,0,3.22,10,3,1
3767,24,Male,South,Mobile,Social,18,186.3,8,0,1,157.72,0,0,0,3.87,19,3,1
3768,49,Female,West,Mobile,Search,11,43.8,7,0,1,49.36,0,0,0,4.87,7,3,1
3769,42,Male,South,Mobile,Search,7,405.9,7,0,2,26.14,1,0,0,2.79,78,2,1
3770,29,Female,East,Desktop,Email,12,3.3,5,3,1,65.51,1,1,0,4.51,16,3,0
3771,46,Female,Central,Desktop,Search,9,27.9,9,0,1,56.07,1,0,0,4.94,27,5,0
3772,30,Female,South,Mobile,Ad,8,145.1,5,2,0,18.38,0,1,0,4.5,12,4,1
3773,26,Female,West,Desktop,Email,15,116.4,5,1,4,49.14,1,0,0,4.04,11,4,0
3774,27,Male,West,Mobile,Direct,6,512.7,2,2,2,48.0,0,0,0,3.82,0,3,1
3775,16,Male,South,Tablet,Ad,9,163.2,6,2,3,53.01,0,0,0,2.51,2,4,0
3776,40,Male,East,Tablet,Ad,11,79.1,8,0,0,8.14,0,0,1,4.02,14,6,0
3777,16,Female,South,Tablet,Email,9,85.1,4,0,1,56.03,0,1,0,4.11,30,3,0
3778,21,Male,West,Mobile,Social,11,181.0,3,4,1,68.12,0,0,0,3.99,16,4,1
3779,16,Female,West,Mobile,Social,15,17.4,9,0,4,3.99,1,1,0,2.71,18,4,1
3780,34,Male,East,Tablet,Direct,6,395.0,2,4,1,21.51,0,1,1,4.22,11,4,1
3781,33,Other,West,Mobile,Social,7,70.3,8,0,1,,0,0,0,4.25,67,3,0
3782,31,Female,South,Mobile,Ad,11,53.1,5,1,1,26.7,1,0,0,4.04,25,4,0
3783,24,Female,West,Desktop,Search,9,217.9,2,3,1,,0,1,0,3.99,21,2,1
3784,22,Female,Central,Mobile,Social,8,53.3,6,2,2,86.45,1,1,0,3.11,15,4,1
3785,40,Male,Central,Desktop,Social,11,307.3,6,2,0,63.57,0,0,0,4.01,5,5,1
3786,29,Male,West,Desktop,Direct,11,103.9,5,0,3,127.52,1,0,0,2.99,13,1,0
3787,38,Male,South,Desktop,Search,10,184.9,2,3,2,28.4,0,1,1,4.29,11,3,1
3788,25,Female,Central,Mobile,Social,7,64.0,7,1,1,11.65,0,1,1,4.26,2,2,0
3789,37,Male,South,Mobile,Social,3,194.8,6,1,2,127.76,1,0,0,3.51,9,6,1
3790,49,Male,West,Mobile,Search,7,134.1,6,2,3,46.87,0,1,1,3.35,30,3,0
3791,41,Female,North,Mobile,Social,11,22.3,8,1,2,134.81,1,0,0,3.44,8,5,0
3792,30,Male,Central,Mobile,Social,7,175.5,7,5,1,,0,0,1,3.86,5,3,0
3793,38,Female,West,Mobile,Search,9,543.5,1,0,2,24.02,1,1,0,4.95,8,6,1
3794,32,Female,West,Mobile,Social,7,80.1,4,0,0,10.9,1,0,0,3.86,11,5,1
3795,35,Male,North,Mobile,Ad,8,158.0,4,2,0,46.33,0,0,0,5.0,8,4,0
3796,31,Female,West,Desktop,Ad,10,564.4,4,2,1,40.13,0,0,0,3.87,2,6,1
3797,33,Male,West,Mobile,Social,10,278.9,1,1,1,27.29,1,0,0,4.03,1,5,1
3798,37,Male,West,Mobile,Social,12,53.1,7,1,0,17.07,1,0,0,4.02,15,8,0
3799,24,Female,South,Desktop,Search,11,283.5,4,4,1,16.33,1,0,0,3.27,2,3,1
3800,24,Male,East,Desktop,Ad,7,265.7,3,0,0,114.76,0,0,0,3.07,31,4,1
3801,20,Male,North,Mobile,Search,9,43.4,3,1,0,50.14,1,0,1,4.35,11,7,0
3802,17,Female,East,Desktop,Social,8,321.4,5,3,1,6.63,0,0,0,3.63,22,5,1
3803,22,Female,South,Mobile,Search,6,31.7,8,0,2,30.48,1,1,0,3.98,13,5,0
3804,37,Female,South,Mobile,Social,9,84.7,2,1,0,63.28,0,0,1,3.52,5,3,0
3805,25,Female,North,Tablet,Search,9,137.1,5,2,1,113.54,0,0,0,4.04,2,2,0
3806,41,Female,South,Tablet,Direct,11,364.5,6,0,1,13.52,0,0,1,3.52,5,4,1
3807,35,Female,North,Desktop,Email,12,287.4,4,0,2,24.31,1,0,1,4.38,4,5,1
3808,16,Female,Central,Desktop,Email,9,92.2,2,3,2,42.07,1,1,0,3.46,3,3,1
3809,42,Male,East,Desktop,Search,6,510.5,4,0,2,76.26,0,1,0,4.39,42,5,1
3810,44,Female,South,Tablet,Direct,13,116.4,3,1,1,18.97,0,0,1,4.04,21,4,1
3811,24,Male,East,Mobile,Search,9,278.0,9,0,1,86.36,1,0,0,2.52,9,2,1
3812,40,Male,West,Desktop,Social,6,207.1,8,1,3,72.57,1,0,1,3.44,25,2,0
3813,26,Male,Central,Mobile,Email,8,95.8,4,0,1,45.05,0,1,0,3.3,3,5,1
3814,36,Female,North,Mobile,Ad,13,73.4,6,4,3,20.9,0,1,0,3.58,0,7,1
3815,21,Male,South,Mobile,Search,8,144.3,3,2,3,71.25,0,0,0,,3,3,1
3816,16,Male,Central,Desktop,Social,9,349.9,8,0,1,44.24,1,0,0,3.75,9,2,1
3817,31,Male,South,Desktop,Social,11,118.8,2,0,0,115.16,0,0,1,3.47,14,2,0
3818,34,Female,North,Desktop,Ad,13,261.5,2,2,0,42.6,1,0,0,3.9,13,4,1
3819,31,Female,North,Mobile,Search,7,206.2,5,0,1,32.56,0,0,1,3.24,4,3,1
3820,22,Male,North,Mobile,Social,10,133.6,3,0,1,154.64,0,1,1,3.04,51,2,0
3821,31,Female,Central,Mobile,Search,13,411.8,9,3,1,2.39,0,0,0,3.56,16,5,1
3822,38,Female,South,Mobile,Search,5,172.8,3,3,0,31.25,1,0,1,4.01,2,1,1
3823,35,Female,Central,Tablet,Search,10,97.7,3,1,0,54.03,1,0,0,3.65,19,9,1
3824,37,Male,Central,Mobile,Ad,10,245.6,5,2,2,46.05,0,1,1,3.83,41,3,1
3825,28,Other,East,Desktop,Search,6,309.7,2,1,2,89.93,0,0,1,,4,3,1
3826,48,Female,North,Mobile,Ad,12,221.9,4,0,2,28.2,1,1,0,4.03,2,4,1
3827,22,Male,North,Mobile,Search,5,54.1,3,1,2,64.24,0,1,0,3.83,42,2,0
3828,40,Male,East,Desktop,Ad,7,166.4,5,1,2,52.1,0,0,0,4.53,16,4,1
3829,48,Male,South,Mobile,Email,9,49.2,8,1,0,46.57,0,1,1,3.52,29,2,0
3830,40,Male,East,Mobile,Search,13,305.7,8,2,0,25.9,0,1,0,3.53,38,7,0
3831,33,Male,East,Mobile,Email,5,260.7,4,1,1,63.95,0,0,0,4.0,23,7,1
3832,29,Male,Central,Desktop,Social,7,127.9,6,1,1,78.76,1,0,0,3.24,8,3,1
3833,46,Female,East,Tablet,Social,3,87.9,8,2,2,12.81,1,0,0,3.8,14,2,1
3834,19,Male,West,Desktop,Social,11,488.0,3,0,2,127.33,0,0,0,3.04,18,4,1
3835,24,Female,Central,Tablet,Social,12,136.1,5,2,1,44.47,0,1,1,4.59,23,4,1
3836,31,Female,North,Desktop,Email,8,114.0,5,0,0,96.83,0,0,0,3.49,5,2,0
3837,49,Male,South,Desktop,Direct,8,252.3,4,0,0,25.5,0,0,0,4.65,5,7,0
3838,39,Male,North,Desktop,Social,9,424.2,7,2,2,15.31,0,0,1,2.69,9,4,1
3839,24,Male,North,Mobile,Ad,9,183.8,7,2,3,23.3,0,1,1,3.47,20,4,1
3840,32,Female,East,Mobile,Ad,10,182.8,7,1,1,125.12,1,0,1,3.94,47,2,1
3841,28,Female,South,Desktop,Search,11,95.9,3,1,0,2.64,1,0,0,4.32,21,1,1
3842,27,Male,East,Mobile,Search,8,202.3,5,1,2,15.92,0,1,0,4.5,15,2,1
3843,46,Female,Central,Mobile,Social,7,96.7,3,0,1,34.26,0,0,0,4.19,6,6,0
3844,20,Male,North,Tablet,Email,14,64.0,2,0,2,26.78,1,0,0,2.91,4,4,1
3845,53,Female,East,Mobile,Search,11,246.5,4,0,3,53.68,0,0,0,3.27,6,3,1
3846,44,Female,North,Tablet,Search,9,110.5,8,1,0,12.7,0,1,1,3.48,24,4,0
3847,47,Other,South,Desktop,Email,10,333.3,5,0,0,13.83,0,1,0,4.78,3,6,1
3848,30,Female,East,Mobile,Email,10,127.5,4,1,1,14.91,0,0,0,3.42,38,1,0
3849,33,Female,Central,Desktop,Search,8,269.6,3,0,2,,0,0,0,3.4,2,7,1
3850,19,Female,South,Desktop,Ad,10,148.3,5,1,2,111.34,1,1,0,3.81,2,4,1
3851,29,Male,North,Mobile,Email,11,8.1,5,0,1,15.26,1,1,0,3.82,6,3,0
3852,40,Male,South,Desktop,Social,12,127.6,8,1,2,46.18,0,0,0,3.29,20,5,1
3853,49,Female,North,Desktop,Email,8,374.9,4,1,2,43.04,0,1,1,3.56,26,3,1
3854,23,Female,South,Mobile,Search,5,67.3,2,3,4,18.57,0,1,0,4.36,4,7,1
3855,31,Male,East,Mobile,Social,7,139.7,6,2,2,89.78,1,1,0,5.0,14,7,1
3856,33,Female,North,Mobile,Search,10,119.7,6,2,2,65.51,1,1,0,4.23,6,2,1
3857,20,Male,East,Mobile,Search,8,198.5,5,1,3,62.42,0,0,0,3.86,36,2,1
3858,42,Female,East,Mobile,Social,11,112.3,3,2,1,60.88,0,1,0,4.35,0,8,1
3859,27,Female,East,Desktop,Search,13,109.7,5,1,1,72.57,0,0,1,4.51,25,3,1
3860,33,Male,North,Mobile,Email,9,383.9,3,2,2,65.81,0,1,1,2.91,13,5,1
3861,30,Female,Central,Desktop,Email,10,25.1,5,2,0,140.06,0,0,0,3.37,14,5,0
3862,26,Male,South,Mobile,Search,9,106.3,3,1,3,9.93,0,1,1,3.01,8,3,0
3863,35,Female,West,Mobile,Search,13,125.6,5,2,1,76.63,0,0,1,3.02,9,6,1
3864,33,Female,South,Desktop,Direct,17,265.7,10,1,2,36.32,0,0,0,2.79,31,4,1
3865,31,Other,East,Desktop,Search,4,56.3,9,0,1,88.15,0,0,0,3.44,8,3,0
3866,27,Female,South,Mobile,Social,18,245.0,3,2,0,29.03,0,0,1,,13,6,1
3867,39,Male,South,Mobile,Social,4,230.9,8,2,3,43.09,0,0,0,4.3,47,3,1
3868,53,Female,North,Desktop,Direct,4,152.4,4,3,2,66.58,1,1,1,3.86,0,3,1
3869,37,Male,South,Mobile,Direct,13,94.8,2,1,0,98.39,1,1,1,3.8,3,2,1
3870,46,Male,Central,Mobile,Direct,8,164.3,4,2,1,43.96,1,0,0,3.92,8,4,1
3871,20,Female,West,Mobile,Search,10,71.7,3,0,1,74.45,1,0,0,3.3,3,4,1
3872,37,Male,North,Desktop,Direct,7,103.2,8,0,2,59.94,0,0,0,3.88,0,5,1
3873,23,Male,East,Mobile,Search,8,21.7,7,3,2,68.23,1,0,0,4.17,5,4,0
3874,19,Female,Central,Desktop,Search,9,29.8,4,1,0,22.16,1,0,0,3.88,16,4,0
3875,27,Male,West,Desktop,Social,13,322.8,6,1,1,53.52,0,0,0,3.84,17,3,1
3876,48,Male,North,Tablet,Email,10,279.5,2,3,1,37.41,0,0,1,4.27,15,4,1
3877,45,Female,Central,Mobile,Search,10,23.2,4,0,2,68.89,1,1,1,3.68,1,2,0
3878,38,Female,South,Mobile,Search,10,229.3,3,2,2,76.37,1,0,0,3.65,40,5,1
3879,18,Female,East,Mobile,Direct,7,160.8,3,2,4,25.45,0,0,0,3.99,26,4,1
3880,33,Female,East,Mobile,Ad,6,143.4,3,2,2,67.69,1,0,0,3.57,7,3,0
3881,38,Male,Central,Desktop,Email,9,455.9,2,1,1,10.12,0,0,0,4.94,97,7,1
3882,37,Male,Central,Desktop,Social,8,258.4,4,1,1,72.49,0,0,0,4.92,11,4,0
3883,16,Male,Central,Desktop,Direct,11,106.7,8,0,3,122.05,0,0,0,4.39,9,7,1
3884,25,Female,North,Desktop,Direct,9,73.7,2,0,1,66.7,0,0,0,3.14,65,3,0
3885,34,Female,Central,Tablet,Email,7,283.4,2,1,2,9.45,1,1,0,4.27,6,3,1
3886,41,Male,North,Mobile,Social,7,189.0,1,0,1,31.33,0,0,0,4.43,37,4,0
3887,16,Male,South,Tablet,Search,9,8.2,4,0,0,113.13,1,0,0,,4,3,1
3888,33,Male,East,Mobile,Social,11,109.2,5,1,0,19.88,1,0,1,3.81,26,3,0
3889,37,Female,East,Desktop,Search,11,293.1,2,0,1,91.4,1,1,0,4.3,27,4,1
3890,44,Female,East,Mobile,Social,9,109.2,6,2,1,11.66,0,0,0,4.17,7,4,1
3891,43,Female,East,Desktop,Social,8,104.6,5,0,4,48.67,0,0,0,3.77,12,1,1
3892,41,Other,Central,Mobile,Search,17,190.6,5,1,1,6.65,0,0,0,4.55,17,7,1
3893,26,Female,South,Desktop,Direct,9,219.2,7,1,1,13.65,1,0,0,4.52,11,4,1
3894,16,Male,South,Tablet,Search,10,51.4,2,1,3,23.2,0,1,0,4.11,0,3,0
3895,31,Male,Central,Desktop,Social,13,290.6,5,2,0,29.17,0,1,1,3.48,33,3,1
3896,46,Female,North,Desktop,Direct,10,245.1,3,3,5,91.82,0,1,0,4.55,17,5,1
