customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,cluster
6470,0.0,0,4.0,18,2212,2,2,0
6471,4597.04,2,3.5,69,2530,2,4,1
6472,535.48,1,4.333333333333333,50,1690,0,3,1
6473,5650.16,1,4.0,45,3602,1,3,1
6474,261.0,1,4.0,29,5824,2,5,2
6475,0.0,0,4.0,18,1881,2,2,0
6476,4322.37,1,3.75,42,3228,1,4,1
6477,660.68,1,4.2,55,3479,1,5,2
6478,5704.41,3,4.285714285714286,121,4719,2,7,2
6479,2662.4300000000003,2,3.0,26,2693,0,2,1
6481,0.0,0,4.0,22,1546,1,2,0
6482,357.37,1,4.333333333333333,50,3079,1,3,2
6483,0.0,0,4.0,7,1334,1,1,0
6484,0.0,0,4.0,13,3159,1,2,0
6485,1408.96,2,4.25,51,1623,1,4,1
6486,0.0,0,4.0,7,556,0,1,0
6487,0.0,0,4.0,16,2662,0,3,0
6489,1257.0,2,4.25,52,3106,0,4,1
6491,0.0,0,4.0,19,3386,3,3,0
6492,0.0,0,4.0,13,1224,1,1,0
6493,932.87,1,4.0,66,5080,2,6,2
6494,4019.45,2,4.666666666666667,42,2241,0,3,1
6496,1189.97,1,4.0,59,3885,2,5,2
6497,3032.6,2,3.8333333333333335,79,6811,0,6,2
6498,1349.02,1,3.0,44,3472,2,3,2
6499,1990.5,1,4.0,32,4243,2,4,2
6500,621.07,1,3.6666666666666665,20,2590,1,3,0
6501,0.0,0,4.0,33,1735,1,2,0
6502,0.0,0,4.0,65,2602,1,3,0
6503,2084.0,2,4.25,46,2098,2,4,2
6504,0.0,0,4.0,1,78,0,1,0
6505,0.0,0,4.0,25,2167,1,2,0
6506,0.0,0,4.0,26,2104,2,3,0
6507,3154.12,1,3.0,32,2546,1,2,1
6508,0.0,0,4.0,119,8005,4,7,2
6509,0.0,0,4.0,54,2954,2,4,0
6510,0.0,0,4.0,12,979,0,1,0
6511,2254.33,3,4.25,120,6503,2,8,2
6512,1769.36,1,4.0,76,4773,3,5,2
6513,0.0,0,4.0,30,1365,0,2,0
6514,0.0,0,4.0,28,3052,1,2,0
6515,388.03,1,4.25,63,1599,1,4,2
6517,1591.33,1,5.0,1,311,0,1,1
6518,0.0,0,4.0,34,4570,2,3,0
6519,0.0,0,4.0,22,1995,0,2,0
6520,732.78,1,4.0,24,1849,1,2,1
6521,611.07,1,4.0,64,3660,1,5,2
6522,0.0,0,4.0,1,1499,1,1,0
6523,0.0,0,4.0,42,4928,0,3,0
6524,2239.85,1,4.5,42,3228,0,2,1
6525,1767.75,1,4.0,14,1758,0,1,1
6526,4015.68,1,4.0,23,2800,0,3,1
6527,0.0,0,4.0,26,3818,3,4,0
6528,1066.81,1,4.0,84,5860,4,6,2
6529,1237.77,1,2.5,38,812,1,2,1
6530,1041.03,1,3.75,66,5322,3,4,2
6531,2206.14,1,4.0,43,4489,1,4,2
6532,1564.69,1,3.0,3,1273,0,1,1
6533,0.0,0,4.0,10,316,0,1,0
6534,1506.05,1,4.333333333333333,43,2253,1,3,1
6535,0.0,0,4.0,24,3600,3,3,0
6536,283.74,1,4.0,47,3490,2,4,2
6538,0.0,0,4.0,33,2240,1,3,0
6539,934.5,1,4.333333333333333,70,3422,1,3,2
6542,0.0,0,4.0,18,164,1,1,0
6543,2597.04,2,4.25,61,3762,1,4,2
6544,0.0,0,4.0,56,3116,2,4,2
6545,7164.860000000001,3,4.0,59,5366,0,5,1
6546,354.37,1,4.0,51,2112,1,3,0
6547,1589.5099999999998,2,4.5,55,2996,1,4,2
6548,0.0,0,4.0,52,3887,2,5,2
6549,1521.54,1,4.0,4,1169,1,2,1
6550,0.0,0,4.0,32,2027,1,2,0
6551,0.0,0,4.0,21,2441,1,2,0
6552,216.49,1,4.0,54,1700,1,3,0
6553,657.22,2,3.8,73,5368,2,5,2
6554,769.94,2,4.0,44,4624,1,4,2
6555,564.98,1,4.5,12,2043,0,2,1
6556,2284.62,1,4.0,88,7714,2,7,2
6557,2724.21,1,4.0,17,1207,0,1,1
6558,1235.71,1,4.25,49,4860,3,4,2
6559,0.0,0,4.0,70,7795,4,7,2
6560,0.0,0,4.0,6,565,1,1,0
6561,865.52,1,3.0,28,3219,1,3,1
6562,438.65,1,4.0,18,1387,0,2,1
6564,2423.6,2,4.0,53,2681,1,4,1
6565,0.0,0,4.0,29,4717,2,3,0
6566,0.0,0,4.0,72,3457,2,5,2
6567,2260.56,1,3.8,59,4791,1,5,2
6568,1806.24,1,4.333333333333333,50,1231,1,3,1
6569,786.03,1,3.3333333333333335,52,2798,2,3,2
6571,3110.32,3,3.75,46,2466,1,4,1
6572,0.0,0,4.0,21,2982,1,2,0
6573,0.0,0,4.0,26,1211,0,2,0
6574,1755.1,1,3.5,29,1865,1,2,1
6575,0.0,0,4.0,10,1275,1,1,0
6576,0.0,0,4.0,61,6027,2,5,2
6578,3883.7700000000004,2,2.0,19,1351,0,2,1
6579,0.0,0,4.0,35,4987,2,3,0
6580,0.0,0,4.0,115,6469,6,7,2
6581,0.0,0,4.0,17,907,0,1,0
6582,2692.74,1,4.0,28,4474,0,3,1
6583,0.0,0,4.0,10,469,0,1,0
6584,0.0,0,4.0,46,4055,1,3,0
6585,0.0,0,4.0,38,1600,1,2,0
6586,0.0,0,4.0,46,1006,2,3,0
6587,877.52,1,4.142857142857143,109,4725,2,7,2
6588,0.0,0,4.0,3,1630,0,1,0
6590,0.0,0,4.0,11,1445,1,1,0
6591,0.0,0,4.0,14,1932,1,2,0
6592,331.04,1,3.6666666666666665,55,3450,1,3,2
6593,0.0,0,4.0,1,913,0,1,0
6594,4785.469999999999,2,4.166666666666667,58,4945,1,6,2
6595,1676.06,1,4.25,21,3026,2,4,2
6596,0.0,0,4.0,55,4291,3,5,2
6597,0.0,0,4.0,24,1796,1,2,0
6598,941.4,1,4.0,6,94,0,1,1
6599,4147.35,3,3.6666666666666665,25,2518,0,3,1
6600,0.0,0,4.0,25,753,1,2,0
6601,0.0,0,4.0,16,1744,1,2,0
6603,0.0,0,4.0,73,3237,3,6,2
6605,1204.71,1,4.0,42,3175,2,4,2
6606,0.0,0,4.0,36,2123,2,3,0
6607,1953.28,2,3.8333333333333335,65,6182,3,6,2
6609,0.0,0,4.0,18,2308,2,3,0
6610,4152.37,2,4.0,27,3469,0,3,1
6611,1341.6100000000001,2,4.25,98,8950,3,8,2
6612,1997.46,1,3.0,39,2384,1,2,1
6613,0.0,0,4.0,25,953,1,2,0
6614,0.0,0,4.0,18,1575,3,3,0
6615,0.0,0,4.0,26,1466,1,2,0
6616,0.0,0,4.0,11,497,0,1,0
6617,0.0,0,4.0,19,1353,0,1,0
6618,0.0,0,4.0,52,4350,2,4,2
6619,0.0,0,4.0,18,206,0,1,0
6620,0.0,0,4.0,37,1911,0,2,0
6622,0.0,0,4.0,46,2457,3,4,0
6623,0.0,0,4.0,19,2230,1,2,0
6624,1736.4,1,4.0,13,1250,0,1,1
6625,0.0,0,4.0,40,1094,0,2,0
6626,2847.24,1,4.5,5,623,0,2,1
6627,2739.16,1,4.0,34,2679,1,3,1
6628,0.0,0,4.0,69,3671,3,5,2
6629,2288.46,1,4.333333333333333,21,2920,2,3,1
6630,0.0,0,4.0,15,132,0,1,0
6631,0.0,0,4.0,50,3066,2,4,0
6632,0.0,0,4.0,19,2815,2,3,0
6633,1078.9,2,4.333333333333333,83,6345,3,6,2
6634,4477.66,2,3.7777777777777777,126,9836,3,9,2
6635,0.0,0,4.0,64,2308,3,3,0
6636,0.0,0,4.0,19,1624,2,2,0
6637,2012.6399999999999,2,4.333333333333333,54,4114,1,3,1
6638,0.0,0,4.0,17,1755,0,1,0
6639,6626.67,2,4.25,45,2078,0,4,1
6640,2318.94,2,3.8,86,1759,2,5,2
6641,0.0,0,4.0,77,2972,4,4,2
6642,3539.98,2,3.0,34,2536,0,2,1
6643,962.45,1,4.0,22,1365,0,2,1
6644,1997.2199999999998,2,4.5,13,2443,0,2,1
6645,0.0,0,4.0,26,734,1,2,0
6646,0.0,0,4.0,23,1730,0,1,0
6647,1964.16,1,3.5,45,2795,1,4,1
6648,0.0,0,4.0,7,1048,0,1,0
6649,0.0,0,4.0,36,990,3,3,0
6650,131.26,1,4.5,14,2268,0,2,1
6653,0.0,0,4.0,39,2017,1,3,0
6654,351.02,1,4.5,38,647,0,2,1
6655,1528.97,1,4.25,62,3200,0,4,1
6656,0.0,0,4.0,2,1205,1,1,0
6657,1583.01,1,4.0,4,1746,0,1,1
6658,4624.110000000001,2,3.0,73,2076,1,4,1
6659,0.0,0,4.0,42,6400,3,4,2
6660,0.0,0,4.0,35,4958,2,4,2
6661,1088.01,1,3.8,33,4490,1,5,2
6662,0.0,0,4.0,6,16,1,1,0
6663,1215.08,1,5.0,8,533,0,1,1
6664,0.0,0,4.0,25,526,0,2,0
6665,0.0,0,4.0,45,3537,3,3,0
6667,2829.16,2,4.0,47,3183,2,4,2
6668,1291.31,1,2.0,24,956,0,1,1
6669,0.0,0,4.0,26,1873,0,2,0
6670,1274.92,1,4.5,26,1731,1,2,1
6671,2223.46,2,4.2,55,4403,2,5,2
6672,3784.0,1,3.6666666666666665,41,3197,2,3,1
6673,0.0,0,4.0,19,719,0,1,0
6675,0.0,0,4.0,43,1789,1,2,0
6676,0.0,0,4.0,32,2296,0,2,0
6677,0.0,0,4.0,15,1233,0,1,0
6678,0.0,0,4.0,21,945,2,2,0
6679,323.27,1,4.333333333333333,10,4350,1,3,0
6680,0.0,0,4.0,10,269,1,1,0
6681,0.0,0,4.0,14,1374,1,1,0
6682,0.0,0,4.0,41,2150,2,4,0
6683,0.0,0,4.0,31,1761,1,2,0
6684,929.06,1,3.8333333333333335,98,6413,4,6,2
6685,1106.14,1,4.0,45,3227,1,2,1
6686,2700.44,1,4.5,32,2308,0,2,1
6687,0.0,0,4.0,26,687,1,2,0
6688,0.0,0,4.0,17,1701,0,2,0
6689,0.0,0,4.0,40,2451,2,3,0
6690,0.0,0,4.0,50,2917,3,3,0
6691,2444.6099999999997,3,3.6666666666666665,30,2159,0,3,1
6692,444.28,1,4.0,43,2444,1,4,0
6693,0.0,0,4.0,39,2541,1,3,0
6694,0.0,0,4.0,17,252,0,1,0
6695,0.0,0,4.0,27,1247,1,2,0
6697,1102.28,1,4.2,49,3902,3,5,2
6699,0.0,0,4.0,9,398,0,1,0
6700,3438.5,1,3.6666666666666665,26,1788,2,3,1
6701,0.0,0,4.0,26,1995,2,2,0
6702,7142.29,1,5.0,16,1483,0,1,1
6703,0.0,0,4.0,52,3917,3,3,2
6704,0.0,0,4.0,1,503,1,1,0
6705,4900.120000000001,3,3.6666666666666665,54,2230,0,3,1
6706,3573.0,1,3.0,20,2752,1,2,1
6707,0.0,0,4.0,34,4438,3,4,2
6708,0.0,0,4.0,24,1234,2,3,0
6709,860.56,1,3.0,38,675,1,2,1
6710,0.0,0,4.0,17,3175,2,3,0
6711,0.0,0,4.0,85,5128,3,6,2
6712,2190.92,2,3.3333333333333335,46,3866,1,3,1
6713,0.0,0,4.0,39,2351,1,3,0
6714,1267.4499999999998,2,4.25,39,2528,1,4,1
6715,0.0,0,4.0,77,4512,3,5,2
6716,0.0,0,4.0,35,2479,3,3,0
6717,0.0,0,4.0,61,2482,0,5,0
6718,2407.64,1,4.0,21,3873,2,3,1
6719,0.0,0,4.0,65,3835,3,4,2
6720,2958.72,1,4.0,49,3038,1,4,1
6721,0.0,0,4.0,37,2177,2,2,0
6722,203.16,1,4.0,4,1373,0,2,1
6723,2462.82,1,4.5,32,3157,1,2,1
6724,2609.05,2,4.0,27,3791,1,4,1
6725,0.0,0,4.0,9,1431,1,1,0
6726,364.42,1,3.3333333333333335,53,1216,0,3,1
6727,0.0,0,4.0,9,711,1,1,0
6728,0.0,0,4.0,19,2328,0,2,0
6729,0.0,0,4.0,20,927,1,1,0
6730,0.0,0,4.0,36,3126,1,3,0
6731,3974.24,1,4.2,80,3251,4,5,2
6732,1224.56,1,4.0,57,3948,1,4,2
6733,0.0,0,4.0,30,2325,2,3,0
6734,4444.59,1,4.5,15,1245,1,2,1
6735,0.0,0,4.0,52,3029,3,4,2
6736,2029.81,1,3.3333333333333335,20,1522,2,3,1
6737,0.0,0,4.0,65,3575,3,5,2
6739,0.0,0,4.0,15,1070,1,1,0
6740,0.0,0,4.0,78,5142,3,5,2
6741,0.0,0,4.0,9,296,0,1,0
6742,0.0,0,4.0,36,2858,1,3,0
6743,4053.02,3,4.166666666666667,103,5666,3,6,2
6744,954.53,1,3.0,15,1704,0,2,1
6745,1618.2,1,4.0,81,6618,2,5,2
6746,0.0,0,4.0,29,2782,1,2,0
6747,811.5,1,4.25,52,3137,2,4,2
6748,988.68,1,4.25,51,2530,2,4,2
6749,0.0,0,4.0,34,1864,2,2,0
6750,1128.26,1,4.0,48,4418,1,4,2
6752,1405.98,1,4.0,66,4825,2,4,2
6753,0.0,0,4.0,24,999,0,1,0
6754,8315.720000000001,2,4.666666666666667,42,2053,0,3,1
6755,2399.89,1,4.25,62,2849,2,4,2
6756,1613.62,1,3.0,18,148,0,1,1
6757,0.0,0,4.0,9,994,0,1,0
6758,0.0,0,4.0,41,1726,1,2,0
6759,0.0,0,4.0,19,1710,2,3,0
6760,895.37,1,4.0,48,2725,3,4,2
6761,0.0,0,4.0,24,1386,1,1,0
6762,0.0,0,4.0,53,5156,4,5,2
6763,0.0,0,4.0,5,1714,1,2,0
6764,2600.16,2,4.5,10,1742,0,2,1
6765,0.0,0,4.0,44,3325,1,3,0
6766,0.0,0,4.0,14,596,1,1,0
6767,4927.84,1,4.25,46,3603,1,4,1
6768,839.94,1,3.75,38,3437,2,4,2
6769,0.0,0,4.0,15,1527,1,1,0
6770,0.0,0,4.0,43,1487,3,3,0
6772,1130.59,1,4.5,25,453,0,2,1
6773,980.45,1,4.0,94,3165,3,6,2
6774,0.0,0,4.0,20,836,1,2,0
6775,2662.65,1,4.333333333333333,31,2174,1,3,1
6776,404.06,1,4.0,15,2124,0,2,1
6777,0.0,0,4.0,44,4727,2,4,2
6778,0.0,0,4.0,9,470,1,1,0
6779,0.0,0,4.0,56,3382,1,3,0
6780,608.31,1,3.4,68,3026,2,5,2
6781,2557.13,2,4.0,49,3295,2,4,2
6782,4833.27,1,3.75,66,4287,1,4,1
6783,0.0,0,4.0,8,3328,1,2,0
6784,0.0,0,4.0,41,1637,2,2,0
6785,0.0,0,4.0,13,1536,1,1,0
6786,1231.25,2,4.666666666666667,34,2755,1,3,1
6787,3630.08,3,4.428571428571429,87,3741,1,7,2
6788,2106.1,1,4.0,22,872,1,2,1
6789,0.0,0,4.0,37,1934,1,2,0
6790,2973.4,1,4.5,31,2486,0,2,1
6791,671.26,1,4.5,35,2352,1,2,0
6792,0.0,0,4.0,10,1653,1,2,0
6793,4052.34,2,3.857142857142857,80,6106,5,7,2
6794,634.5,1,4.5,18,1760,1,2,0
6795,0.0,0,4.0,28,1768,0,2,0
6796,0.0,0,4.0,31,764,0,2,0
6797,0.0,0,4.0,24,440,0,1,0
6798,1274.76,1,5.0,10,674,0,1,1
6799,0.0,0,4.0,27,3434,2,3,0
6800,0.0,0,4.0,35,4039,1,4,0
6801,575.16,1,4.0,10,1368,0,1,1
6802,0.0,0,4.0,38,6134,3,5,2
6803,4089.4900000000002,2,3.3333333333333335,44,3693,0,3,1
6805,0.0,0,4.0,21,487,0,1,0
6806,3764.54,1,4.0,61,3461,1,4,1
6807,0.0,0,4.0,34,2875,1,2,0
6808,2644.04,1,3.5,24,2797,1,2,1
6809,5535.290000000001,2,5.0,31,1738,0,2,1
6810,0.0,0,4.0,7,523,1,1,0
6811,0.0,0,4.0,4,453,0,1,0
6812,277.66,1,4.2,70,6061,3,5,2
6813,1581.61,1,4.142857142857143,73,4837,2,7,2
6814,0.0,0,4.0,52,4485,4,4,2
6815,1823.12,1,5.0,21,1735,0,1,1
6816,0.0,0,4.0,19,1668,1,2,0
6817,0.0,0,4.0,53,3752,3,3,2
6819,6840.87,2,4.0,65,3505,1,4,1
6820,0.0,0,4.0,24,433,0,1,0
6821,0.0,0,4.0,1,1029,0,1,0
6822,0.0,0,4.0,7,418,1,1,0
6823,0.0,0,4.0,8,499,1,1,0
6824,0.0,0,4.0,8,1450,2,2,0
6825,2346.25,1,5.0,11,1290,0,1,1
6826,0.0,0,4.0,18,2704,1,2,0
6827,0.0,0,4.0,11,1049,1,1,0
6828,3171.45,1,4.0,37,2486,2,5,2
6829,0.0,0,4.0,19,1089,1,1,0
6830,1842.3,1,4.0,49,3536,2,4,2
6831,0.0,0,4.0,26,2931,0,2,0
6832,0.0,0,4.0,41,3446,1,2,0
6833,4737.48,1,3.75,63,3033,2,4,2
6834,0.0,0,4.0,71,3913,3,4,2
6835,0.0,0,4.0,59,3565,1,6,2
6836,0.0,0,4.0,36,2987,1,3,0
6837,3485.44,1,3.5,22,2324,1,2,1
6838,3188.13,2,3.8,67,5739,1,5,2
6839,370.03,1,4.5,39,1822,1,2,0
6840,2896.77,2,4.25,64,3073,1,4,1
6841,0.0,0,4.0,55,3249,4,5,2
6842,0.0,0,4.0,39,4640,1,4,0
6843,0.0,0,4.0,32,1306,1,2,0
6844,0.0,0,4.0,25,1903,2,3,0
6845,1685.42,1,4.0,19,2667,0,2,1
6846,0.0,0,4.0,36,2740,0,2,0
6847,0.0,0,4.0,45,2879,2,4,0
6848,0.0,0,4.0,9,1207,1,1,0
6850,1519.53,1,4.0,65,4796,3,4,2
6851,783.21,1,2.0,17,707,0,1,1
6852,0.0,0,4.0,14,568,0,1,0
6853,0.0,0,4.0,46,4582,2,4,2
6854,1402.02,1,4.25,58,4067,1,4,2
6855,0.0,0,4.0,32,2339,1,2,0
6856,764.32,1,4.2,64,3886,2,5,2
6857,2523.62,1,4.25,54,3888,1,4,2
6858,2214.71,1,3.0,22,805,1,2,1
6859,0.0,0,4.0,15,83,0,1,0
6860,0.0,0,4.0,44,505,1,2,0
6861,6677.67,3,4.0,74,7012,3,8,2
6863,4466.73,2,3.25,41,3093,1,4,1
6864,1347.82,2,4.333333333333333,62,7268,3,6,2
6865,0.0,0,4.0,9,1062,1,1,0
6866,0.0,0,4.0,62,6836,2,7,2
6867,1011.31,1,3.6666666666666665,59,3179,1,3,2
6868,0.0,0,4.0,32,2548,0,2,0
6869,1614.65,2,4.166666666666667,93,7038,4,6,2
6870,0.0,0,4.0,8,760,0,1,0
6871,0.0,0,4.0,22,2299,1,2,0
6872,2364.55,1,3.8,97,5854,3,5,2
6873,0.0,0,4.0,18,3386,2,2,0
6874,0.0,0,4.0,101,6689,4,6,2
6875,768.18,1,4.0,15,2244,0,2,1
6876,0.0,0,4.0,38,2477,1,2,0
6877,0.0,0,4.0,36,3806,3,4,2
6878,2543.81,1,3.75,26,2380,1,4,1
6879,0.0,0,4.0,30,2852,0,3,0
6880,0.0,0,4.0,75,5152,4,5,2
6881,362.81,1,4.2,47,4455,1,5,2
6882,0.0,0,4.0,29,607,1,2,0
6883,923.33,1,4.0,18,3096,2,3,0
6884,1393.38,1,3.6666666666666665,29,2465,0,3,1
6885,1905.38,1,3.5,59,4779,2,4,2
6886,0.0,0,4.0,10,1694,1,1,0
6887,0.0,0,4.0,33,778,0,2,0
6888,0.0,0,4.0,9,1266,1,1,0
6889,0.0,0,4.0,37,2244,1,2,0
6890,0.0,0,4.0,48,2977,2,4,0
6891,6089.47,1,4.0,30,598,1,2,1
6892,0.0,0,4.0,27,2256,1,3,0
6893,0.0,0,4.0,12,1521,0,1,0
6894,0.0,0,4.0,30,1944,2,3,0
6895,5557.8099999999995,2,4.666666666666667,40,2344,1,3,1
6896,3379.7,1,4.0,12,2381,1,2,1
6897,881.22,1,3.75,59,5099,2,4,2
6898,6021.52,1,4.0,68,4898,0,5,1
6899,3025.88,2,4.333333333333333,91,6395,1,6,2
6900,0.0,0,4.0,34,1233,2,2,0
6901,0.0,0,4.0,26,2453,1,2,0
6902,3055.6800000000003,2,4.166666666666667,27,6162,3,6,2
6903,0.0,0,4.0,47,3735,2,3,0
6904,0.0,0,4.0,33,1086,0,2,0
6905,0.0,0,4.0,41,1076,2,3,0
6906,309.9,1,4.25,71,3477,2,4,2
6907,1601.47,1,3.75,50,3868,3,4,2
6908,1797.84,1,4.0,49,3283,1,5,2
6909,4565.71,2,3.2,58,4811,1,5,2
6910,0.0,0,4.0,23,1435,1,1,0
6911,0.0,0,4.0,7,890,1,1,0
6912,669.31,2,4.0,75,3420,2,4,2
6913,1999.79,1,3.0,2,1179,0,1,1
6914,0.0,0,4.0,23,3049,3,4,0
6915,0.0,0,4.0,17,3441,1,3,0
6916,0.0,0,4.0,28,2468,2,3,0
6917,1235.52,1,4.0,33,1992,1,2,1
6919,0.0,0,4.0,54,1637,3,3,0
6920,0.0,0,4.0,22,1347,2,2,0
6921,2092.75,1,4.333333333333333,56,3281,0,3,1
6923,459.88,1,3.857142857142857,90,4268,2,7,2
6924,0.0,0,4.0,21,1562,1,1,0
6925,721.67,1,3.3333333333333335,32,3907,2,3,2
6926,3549.36,1,3.75,54,4434,0,4,1
6927,3566.13,1,3.75,53,3559,1,4,1
6928,0.0,0,4.0,89,6631,4,6,2
6929,0.0,0,4.0,28,1227,1,2,0
6930,0.0,0,4.0,35,2171,2,3,0
6931,1239.66,1,4.0,24,4288,2,4,2
6932,3453.45,2,4.0,43,4703,1,5,2
6933,0.0,0,4.0,68,4933,4,5,2
6934,0.0,0,4.0,33,2868,3,4,0
6935,0.0,0,4.0,19,948,1,1,0
6936,0.0,0,4.0,56,4121,3,4,2
6938,0.0,0,4.0,20,1419,0,1,0
6939,1314.31,1,3.6666666666666665,82,4143,2,6,2
6940,0.0,0,4.0,55,3372,1,4,0
6943,1909.97,2,3.6666666666666665,86,4736,2,6,2
6944,1665.29,1,4.25,65,3041,2,4,2
6945,0.0,0,4.0,30,3215,3,4,0
6946,1197.99,1,3.4,27,3970,2,5,2
6947,2951.5299999999997,3,4.0,21,1925,0,3,1
6948,0.0,0,4.0,33,861,1,2,0
6949,0.0,0,4.0,40,1511,1,2,0
6950,138.5,1,3.6666666666666665,30,830,1,3,0
6951,0.0,0,4.0,1,416,0,1,0
6953,3730.21,2,3.6666666666666665,71,7759,2,6,2
6954,0.0,0,4.0,43,1862,1,2,0
6955,1991.52,1,4.0,35,2600,1,3,1
6956,0.0,0,4.0,24,1270,1,1,0
6957,0.0,0,4.0,48,1210,0,2,0
6958,0.0,0,4.0,51,3973,2,4,2
6959,978.48,2,3.6,45,5944,2,5,2
6960,0.0,0,4.0,24,1782,1,1,0
6962,0.0,0,4.0,57,3269,3,3,2
6963,2985.01,2,4.5,45,2409,0,4,1
6965,0.0,0,4.0,87,4780,1,5,2
6966,0.0,0,4.0,17,2634,0,3,0
6968,0.0,0,4.0,12,1789,2,2,0
6969,3681.11,2,4.333333333333333,47,2921,0,3,1
6970,0.0,0,4.0,10,228,0,1,0
6971,0.0,0,4.0,74,4218,4,6,2
6972,1266.91,1,2.5,25,2012,1,2,1
6973,0.0,0,4.0,30,1781,1,2,0
6974,949.52,2,4.0,43,3356,1,3,1
6975,0.0,0,4.0,9,239,0,1,0
6977,0.0,0,4.0,16,827,0,1,0
6978,1319.74,2,3.5,24,4086,1,4,1
6979,4909.82,2,4.666666666666667,43,3411,0,3,1
6980,0.0,0,4.0,16,1357,2,2,0
6981,0.0,0,4.0,22,928,1,1,0
6982,0.0,0,4.0,80,3076,0,5,2
6983,0.0,0,4.0,15,1667,2,2,0
6984,216.35,1,4.0,22,1835,0,2,1
6985,1470.74,1,4.0,60,2941,2,4,2
6986,758.0,2,3.0,39,2059,0,3,1
6987,703.02,1,4.25,83,2795,0,4,2
6989,880.66,1,4.5,18,206,0,2,1
6990,773.79,1,4.5,22,1216,1,2,0
6991,0.0,0,4.0,12,746,1,1,0
6992,1711.41,3,4.0,63,2837,0,4,1
6993,3400.04,1,4.5,23,1492,1,2,1
6994,0.0,0,4.0,43,3181,2,4,0
6995,0.0,0,4.0,36,3121,0,3,0
6996,3065.95,1,4.0,16,754,0,1,1
6998,802.69,1,4.333333333333333,46,2292,1,3,0
6999,0.0,0,4.0,23,1264,2,2,0
7000,0.0,0,4.0,20,1504,0,2,0
7001,218.74,1,3.8,70,3291,1,5,2
7002,1375.99,1,4.25,55,2919,2,4,2
7003,6094.67,3,4.333333333333333,30,3724,0,3,1
7004,0.0,0,4.0,46,2756,0,2,0
7005,6127.66,2,3.5,53,4323,2,4,1
7006,0.0,0,4.0,46,4166,2,3,0
7007,0.0,0,4.0,48,1351,0,3,0
7008,2127.85,1,4.0,35,3516,2,4,2
7009,0.0,0,4.0,26,3952,1,3,0
7010,5193.19,2,3.8,67,5598,0,5,1
7011,725.98,1,4.0,75,2781,3,5,2
7012,1356.05,1,4.333333333333333,47,4370,0,3,1
7013,0.0,0,4.0,22,1240,1,1,0
7014,0.0,0,4.0,50,1096,3,3,0
7015,10077.0,5,4.428571428571429,89,7855,2,7,2
7016,0.0,0,4.0,33,3753,4,4,2
7017,0.0,0,4.0,15,1893,2,2,0
7018,5590.009999999999,2,3.0,39,2202,1,3,1
7019,0.0,0,4.0,44,462,0,2,0
7020,0.0,0,4.0,2,837,0,1,0
7021,0.0,0,4.0,53,2882,1,3,0
7022,0.0,0,4.0,63,2822,3,4,2
7023,0.0,0,4.0,5,1487,1,1,0
7024,1375.11,1,4.333333333333333,57,3635,1,3,2
7025,2319.08,1,4.0,60,2191,0,3,1
7026,0.0,0,4.0,5,274,0,1,0
7027,0.0,0,4.0,48,3544,1,3,0
7028,302.12,1,4.0,14,342,0,1,1
7029,0.0,0,4.0,12,443,0,1,0
7030,4865.55,1,4.0,19,1848,0,2,1
7031,3777.44,1,4.5,15,1487,1,2,1
7032,554.44,1,3.0,32,2185,1,2,1
7033,0.0,0,4.0,11,1129,0,1,0
7034,0.0,0,4.0,5,799,0,1,0
7035,0.0,0,4.0,27,1768,0,2,0
7036,1302.04,1,4.5,29,1746,0,2,1
7037,0.0,0,4.0,57,4030,3,4,2
7038,0.0,0,4.0,67,2278,3,5,2
7039,808.28,2,2.0,26,1020,0,2,1
7040,3022.36,1,3.5,9,972,1,2,1
7041,0.0,0,4.0,27,645,2,2,0
7042,0.0,0,4.0,10,361,1,1,0
7043,0.0,0,4.0,73,6104,5,6,2
7044,1550.44,1,4.0,21,2318,0,2,1
7045,415.06,1,4.0,34,3862,1,3,0
7046,0.0,0,4.0,33,2434,2,3,0
7047,259.26,1,4.166666666666667,69,4463,4,6,2
7048,0.0,0,4.0,35,1517,2,2,0
7049,0.0,0,4.0,35,4199,1,4,0
7050,4573.62,1,3.75,34,4708,0,4,1
7051,263.76,1,4.0,35,3263,2,3,2
7052,0.0,0,4.0,16,184,1,2,0
7055,530.37,1,2.0,20,1677,0,1,1
7056,410.94,1,4.5,7,3099,1,2,0
7057,3535.05,1,4.0,26,1991,2,3,1
7058,3211.59,1,4.0,18,996,0,2,1
7059,0.0,0,4.0,17,312,1,1,0
7060,4974.6,2,4.333333333333333,35,1822,1,3,1
7061,874.51,1,3.6666666666666665,41,3718,0,3,1
7062,4011.36,1,4.333333333333333,40,1265,1,3,1
7063,1484.67,1,5.0,6,309,0,1,1
7064,596.59,1,3.8,70,7043,2,5,2
7066,2428.31,2,4.0,75,5685,2,5,2
7067,2033.18,1,4.0,34,538,1,2,1
7068,0.0,0,4.0,29,1595,1,2,0
7069,2874.62,1,3.6666666666666665,29,3015,1,3,1
7070,0.0,0,4.0,29,2755,1,3,0
7071,1531.9199999999998,2,3.6,71,6341,2,5,2
7072,6381.92,3,4.166666666666667,63,5727,1,6,2
7073,4805.88,2,3.6666666666666665,89,4756,2,6,2
7074,702.41,1,4.0,12,3448,1,2,1
